batch,action_idx,action,Q,W
95400,13,"('hunt', 1, 1)",-6.1427130699157715,-16.127605438232422
95400,14,"('hunt', 1, 2)",-6.223790645599365,-16.52249526977539
95400,15,"('hunt', 2, 0)",-10.169380187988281,-39.2989616394043
95400,16,"('hunt', 2, 1)",-7.437424182891846,-25.394052505493164
95400,17,"('hunt', 2, 2)",-4.566413402557373,-8.546754837036133
95400,18,"('expedition', 0, 0)",,
95600,0,"('wait', 0, 0)",-13.716679573059082,-48.5511474609375
95600,1,"('wait', 0, 1)",-9.989633560180664,-33.395511627197266
95600,2,"('wait', 0, 2)",-9.72161865234375,-32.47293472290039
95600,3,"('wait', 1, 0)",-10.77498722076416,-37.80200958251953
95600,4,"('wait', 1, 1)",-6.355635166168213,-17.67396354675293
95600,5,"('wait', 1, 2)",-6.759975433349609,-19.432586669921875
95600,6,"('wait', 2, 0)",-10.692248344421387,-41.50135040283203
95600,7,"('wait', 2, 1)",-7.378079414367676,-26.622175216674805
95600,8,"('wait', 2, 2)",-5.318173408508301,-11.690279960632324
95600,9,"('hunt', 0, 0)",-14.273189544677734,-49.511104583740234
95600,10,"('hunt', 0, 1)",-9.422128677368164,-30.483970642089844
95600,11,"('hunt', 0, 2)",-9.64660358428955,-31.83699607849121
95600,12,"('hunt', 1, 0)",-10.34605884552002,-35.76024627685547
95600,13,"('hunt', 1, 1)",-6.143466472625732,-16.136886596679688
95600,14,"('hunt', 1, 2)",-6.223790645599365,-16.52249526977539
95600,15,"('hunt', 2, 0)",-10.187166213989258,-39.33256149291992
95600,16,"('hunt', 2, 1)",-7.437424182891846,-25.394052505493164
95600,17,"('hunt', 2, 2)",-4.590604782104492,-8.81124210357666
95600,18,"('expedition', 0, 0)",,
95800,0,"('wait', 0, 0)",-13.735791206359863,-48.5883674621582
95800,1,"('wait', 0, 1)",-9.992255210876465,-33.393428802490234
95800,2,"('wait', 0, 2)",-9.72161865234375,-32.47293472290039
95800,3,"('wait', 1, 0)",-10.77811336517334,-37.802513122558594
95800,4,"('wait', 1, 1)",-6.356577396392822,-17.673599243164062
95800,5,"('wait', 1, 2)",-6.769590854644775,-19.43500518798828
95800,6,"('wait', 2, 0)",-10.710451126098633,-41.54441452026367
95800,7,"('wait', 2, 1)",-7.3821916580200195,-26.62727928161621
95800,8,"('wait', 2, 2)",-5.318242073059082,-11.689421653747559
95800,9,"('hunt', 0, 0)",-14.276097297668457,-49.451595306396484
95800,10,"('hunt', 0, 1)",-9.422128677368164,-30.483970642089844
95800,11,"('hunt', 0, 2)",-9.64660358428955,-31.83699607849121
95800,12,"('hunt', 1, 0)",-10.351875305175781,-35.758811950683594
95800,13,"('hunt', 1, 1)",-6.145723342895508,-16.14573097229004
95800,14,"('hunt', 1, 2)",-6.223790645599365,-16.52249526977539
95800,15,"('hunt', 2, 0)",-10.20493221282959,-39.38901138305664
95800,16,"('hunt', 2, 1)",-7.441104412078857,-25.396526336669922
95800,17,"('hunt', 2, 2)",-4.564066410064697,-8.631528854370117
95800,18,"('expedition', 0, 0)",,
96000,0,"('wait', 0, 0)",-13.75488567352295,-48.625579833984375
96000,1,"('wait', 0, 1)",-9.992255210876465,-33.393428802490234
96000,2,"('wait', 0, 2)",-9.72411060333252,-32.47142791748047
96000,3,"('wait', 1, 0)",-10.77811336517334,-37.802513122558594
96000,4,"('wait', 1, 1)",-6.356577396392822,-17.673599243164062
96000,5,"('wait', 1, 2)",-6.769590854644775,-19.43500518798828
96000,6,"('wait', 2, 0)",-10.710451126098633,-41.54441452026367
96000,7,"('wait', 2, 1)",-7.3821916580200195,-26.62727928161621
96000,8,"('wait', 2, 2)",-5.318242073059082,-11.689421653747559
96000,9,"('hunt', 0, 0)",-14.291028022766113,-49.48564147949219
96000,10,"('hunt', 0, 1)",-9.424427032470703,-30.473087310791016
96000,11,"('hunt', 0, 2)",-9.64660358428955,-31.83699607849121
96000,12,"('hunt', 1, 0)",-10.351875305175781,-35.758811950683594
96000,13,"('hunt', 1, 1)",-6.147219657897949,-16.124984741210938
96000,14,"('hunt', 1, 2)",-6.223790645599365,-16.52249526977539
96000,15,"('hunt', 2, 0)",-10.20493221282959,-39.38901138305664
96000,16,"('hunt', 2, 1)",-7.441104412078857,-25.396526336669922
96000,17,"('hunt', 2, 2)",-4.525223731994629,-8.404597282409668
96000,18,"('expedition', 0, 0)",,
96200,0,"('wait', 0, 0)",-13.75488567352295,-48.625579833984375
96200,1,"('wait', 0, 1)",-10.00269889831543,-33.385292053222656
96200,2,"('wait', 0, 2)",-9.72411060333252,-32.47142791748047
96200,3,"('wait', 1, 0)",-10.77811336517334,-37.802513122558594
96200,4,"('wait', 1, 1)",-6.356577396392822,-17.673599243164062
96200,5,"('wait', 1, 2)",-6.769590854644775,-19.43500518798828
96200,6,"('wait', 2, 0)",-10.728577613830566,-41.5871467590332
96200,7,"('wait', 2, 1)",-7.3821916580200195,-26.62727928161621
96200,8,"('wait', 2, 2)",-5.318310260772705,-11.688373565673828
96200,9,"('hunt', 0, 0)",-14.305935859680176,-49.51961135864258
96200,10,"('hunt', 0, 1)",-9.426721572875977,-30.479394912719727
96200,11,"('hunt', 0, 2)",-9.659774780273438,-31.88197135925293
96200,12,"('hunt', 1, 0)",-10.351875305175781,-35.758811950683594
96200,13,"('hunt', 1, 1)",-6.147219657897949,-16.124984741210938
96200,14,"('hunt', 1, 2)",-6.235288143157959,-16.57698631286621
96200,15,"('hunt', 2, 0)",-10.211875915527344,-39.376182556152344
96200,16,"('hunt', 2, 1)",-7.441104412078857,-25.396526336669922
96200,17,"('hunt', 2, 2)",-4.439858913421631,-7.93409538269043
96200,18,"('expedition', 0, 0)",,
96400,0,"('wait', 0, 0)",-13.759026527404785,-48.62820053100586
96400,1,"('wait', 0, 1)",-10.002532958984375,-33.326656341552734
96400,2,"('wait', 0, 2)",-9.726591110229492,-32.470272064208984
96400,3,"('wait', 1, 0)",-10.77811336517334,-37.802513122558594
96400,4,"('wait', 1, 1)",-6.35751485824585,-17.673593521118164
96400,5,"('wait', 1, 2)",-6.769590854644775,-19.43500518798828
96400,6,"('wait', 2, 0)",-10.744974136352539,-41.56759262084961
96400,7,"('wait', 2, 1)",-7.3821916580200195,-26.62727928161621
96400,8,"('wait', 2, 2)",-5.31837797164917,-11.687314987182617
96400,9,"('hunt', 0, 0)",-14.31833267211914,-49.52750778198242
96400,10,"('hunt', 0, 1)",-9.426721572875977,-30.479394912719727
96400,11,"('hunt', 0, 2)",-9.659774780273438,-31.88197135925293
96400,12,"('hunt', 1, 0)",-10.351875305175781,-35.758811950683594
96400,13,"('hunt', 1, 1)",-6.149453639984131,-16.13359832763672
96400,14,"('hunt', 1, 2)",-6.235288143157959,-16.57698631286621
96400,15,"('hunt', 2, 0)",-10.218799591064453,-39.38550567626953
96400,16,"('hunt', 2, 1)",-7.444766521453857,-25.398914337158203
96400,17,"('hunt', 2, 2)",-4.448034286499023,-8.210275650024414
96400,18,"('expedition', 0, 0)",,
96600,0,"('wait', 0, 0)",-13.759026527404785,-48.62820053100586
96600,1,"('wait', 0, 1)",-10.002532958984375,-33.326656341552734
96600,2,"('wait', 0, 2)",-9.726591110229492,-32.470272064208984
96600,3,"('wait', 1, 0)",-10.791927337646484,-37.843597412109375
96600,4,"('wait', 1, 1)",-6.35751485824585,-17.673593521118164
96600,5,"('wait', 1, 2)",-6.769590854644775,-19.43500518798828
96600,6,"('wait', 2, 0)",-10.744974136352539,-41.56759262084961
96600,7,"('wait', 2, 1)",-7.386271953582764,-26.63149642944336
96600,8,"('wait', 2, 2)",-5.318512916564941,-11.68576431274414
96600,9,"('hunt', 0, 0)",-14.317089080810547,-49.46086120605469
96600,10,"('hunt', 0, 1)",-9.429010391235352,-30.48567008972168
96600,11,"('hunt', 0, 2)",-9.662172317504883,-31.88793182373047
96600,12,"('hunt', 1, 0)",-10.377031326293945,-35.798248291015625
96600,13,"('hunt', 1, 1)",-6.149453639984131,-16.13359832763672
96600,14,"('hunt', 1, 2)",-6.235288143157959,-16.57698631286621
96600,15,"('hunt', 2, 0)",-10.222254753112793,-39.378623962402344
96600,16,"('hunt', 2, 1)",-7.444766521453857,-25.398914337158203
96600,17,"('hunt', 2, 2)",-4.471363544464111,-8.492127418518066
96600,18,"('expedition', 0, 0)",,
96800,0,"('wait', 0, 0)",-13.759026527404785,-48.62820053100586
96800,1,"('wait', 0, 1)",-10.005117416381836,-33.32424545288086
96800,2,"('wait', 0, 2)",-9.73153305053711,-32.46791458129883
96800,3,"('wait', 1, 0)",-10.795024871826172,-37.84437942504883
96800,4,"('wait', 1, 1)",-6.35751485824585,-17.673593521118164
96800,5,"('wait', 1, 2)",-6.770636558532715,-19.434207916259766
96800,6,"('wait', 2, 0)",-10.744974136352539,-41.56759262084961
96800,7,"('wait', 2, 1)",-7.386271953582764,-26.63149642944336
96800,8,"('wait', 2, 2)",-5.318512916564941,-11.68576431274414
96800,9,"('hunt', 0, 0)",-14.335989952087402,-49.488609313964844
96800,10,"('hunt', 0, 1)",-9.429010391235352,-30.48567008972168
96800,11,"('hunt', 0, 2)",-9.662172317504883,-31.88793182373047
96800,12,"('hunt', 1, 0)",-10.393499374389648,-35.84974670410156
96800,13,"('hunt', 1, 1)",-6.1524248123168945,-16.132097244262695
96800,14,"('hunt', 1, 2)",-6.235288143157959,-16.57698631286621
96800,15,"('hunt', 2, 0)",-10.22570514678955,-39.394168853759766
96800,16,"('hunt', 2, 1)",-7.443058013916016,-25.335216522216797
96800,17,"('hunt', 2, 2)",-4.4065775871276855,-8.21064281463623
96800,18,"('expedition', 0, 0)",,
97000,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
97000,1,"('wait', 0, 1)",-10.005117416381836,-33.32424545288086
97000,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
97000,3,"('wait', 1, 0)",-10.795024871826172,-37.84437942504883
97000,4,"('wait', 1, 1)",-6.35751485824585,-17.673593521118164
97000,5,"('wait', 1, 2)",-6.770636558532715,-19.434207916259766
97000,6,"('wait', 2, 0)",-10.759297370910645,-41.6057014465332
97000,7,"('wait', 2, 1)",-7.390337944030762,-26.635692596435547
97000,8,"('wait', 2, 2)",-5.318580150604248,-11.685196876525879
97000,9,"('hunt', 0, 0)",-14.335989952087402,-49.488609313964844
97000,10,"('hunt', 0, 1)",-9.431291580200195,-30.49228858947754
97000,11,"('hunt', 0, 2)",-9.662172317504883,-31.88793182373047
97000,12,"('hunt', 1, 0)",-10.396374702453613,-35.839107513427734
97000,13,"('hunt', 1, 1)",-6.1524248123168945,-16.132097244262695
97000,14,"('hunt', 1, 2)",-6.236020088195801,-16.58662986755371
97000,15,"('hunt', 2, 0)",-10.22570514678955,-39.394168853759766
97000,16,"('hunt', 2, 1)",-7.448494911193848,-25.350419998168945
97000,17,"('hunt', 2, 2)",-4.360074520111084,-8.277854919433594
97000,18,"('expedition', 0, 0)",,
97200,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
97200,1,"('wait', 0, 1)",-10.005117416381836,-33.32424545288086
97200,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
97200,3,"('wait', 1, 0)",-10.811850547790527,-37.88629913330078
97200,4,"('wait', 1, 1)",-6.35751485824585,-17.673593521118164
97200,5,"('wait', 1, 2)",-6.770636558532715,-19.434207916259766
97200,6,"('wait', 2, 0)",-10.759297370910645,-41.6057014465332
97200,7,"('wait', 2, 1)",-7.390337944030762,-26.635692596435547
97200,8,"('wait', 2, 2)",-5.318580150604248,-11.685196876525879
97200,9,"('hunt', 0, 0)",-14.350735664367676,-49.52223587036133
97200,10,"('hunt', 0, 1)",-9.431291580200195,-30.49228858947754
97200,11,"('hunt', 0, 2)",-9.675209045410156,-31.932397842407227
97200,12,"('hunt', 1, 0)",-10.396374702453613,-35.839107513427734
97200,13,"('hunt', 1, 1)",-6.153164386749268,-16.14154815673828
97200,14,"('hunt', 1, 2)",-6.247406959533691,-16.640522003173828
97200,15,"('hunt', 2, 0)",-10.22570514678955,-39.394168853759766
97200,16,"('hunt', 2, 1)",-7.460955619812012,-25.39847183227539
97200,17,"('hunt', 2, 2)",-4.325084209442139,-8.188716888427734
97200,18,"('expedition', 0, 0)",,
97400,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
97400,1,"('wait', 0, 1)",-10.007686614990234,-33.32186508178711
97400,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
97400,3,"('wait', 1, 0)",-10.818011283874512,-37.88833999633789
97400,4,"('wait', 1, 1)",-6.35751485824585,-17.673593521118164
97400,5,"('wait', 1, 2)",-6.770636558532715,-19.434207916259766
97400,6,"('wait', 2, 0)",-10.759297370910645,-41.6057014465332
97400,7,"('wait', 2, 1)",-7.390337944030762,-26.635692596435547
97400,8,"('wait', 2, 2)",-5.318580150604248,-11.685196876525879
97400,9,"('hunt', 0, 0)",-14.350735664367676,-49.52223587036133
97400,10,"('hunt', 0, 1)",-9.431291580200195,-30.49228858947754
97400,11,"('hunt', 0, 2)",-9.672273635864258,-31.877182006835938
97400,12,"('hunt', 1, 0)",-10.396374702453613,-35.839107513427734
97400,13,"('hunt', 1, 1)",-6.153904438018799,-16.15109634399414
97400,14,"('hunt', 1, 2)",-6.248142719268799,-16.650522232055664
97400,15,"('hunt', 2, 0)",-10.229132652282715,-39.38743591308594
97400,16,"('hunt', 2, 1)",-7.462759494781494,-25.386554718017578
97400,17,"('hunt', 2, 2)",-4.321865081787109,-8.369762420654297
97400,18,"('expedition', 0, 0)",,
97600,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
97600,1,"('wait', 0, 1)",-10.023228645324707,-33.305145263671875
97600,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
97600,3,"('wait', 1, 0)",-10.821084022521973,-37.889244079589844
97600,4,"('wait', 1, 1)",-6.359366416931152,-17.672704696655273
97600,5,"('wait', 1, 2)",-6.770636558532715,-19.434207916259766
97600,6,"('wait', 2, 0)",-10.762930870056152,-41.60987091064453
97600,7,"('wait', 2, 1)",-7.390337944030762,-26.635692596435547
97600,8,"('wait', 2, 2)",-5.318580150604248,-11.685196876525879
97600,9,"('hunt', 0, 0)",-14.36541748046875,-49.55569076538086
97600,10,"('hunt', 0, 1)",-9.433557510375977,-30.49923324584961
97600,11,"('hunt', 0, 2)",-9.674641609191895,-31.866352081298828
97600,12,"('hunt', 1, 0)",-10.396374702453613,-35.839107513427734
97600,13,"('hunt', 1, 1)",-6.153904438018799,-16.15109634399414
97600,14,"('hunt', 1, 2)",-6.259500026702881,-16.704198837280273
97600,15,"('hunt', 2, 0)",-10.229132652282715,-39.38743591308594
97600,16,"('hunt', 2, 1)",-7.464561462402344,-25.399829864501953
97600,17,"('hunt', 2, 2)",-4.296570301055908,-8.256808280944824
97600,18,"('expedition', 0, 0)",,
97800,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
97800,1,"('wait', 0, 1)",-10.023228645324707,-33.305145263671875
97800,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
97800,3,"('wait', 1, 0)",-10.837796211242676,-37.93056106567383
97800,4,"('wait', 1, 1)",-6.360291004180908,-17.672412872314453
97800,5,"('wait', 1, 2)",-6.766374588012695,-19.38668441772461
97800,6,"('wait', 2, 0)",-10.766558647155762,-41.61387634277344
97800,7,"('wait', 2, 1)",-7.390337944030762,-26.635692596435547
97800,8,"('wait', 2, 2)",-5.318580150604248,-11.685196876525879
97800,9,"('hunt', 0, 0)",-14.378830909729004,-49.52322006225586
97800,10,"('hunt', 0, 1)",-9.438076972961426,-30.4952392578125
97800,11,"('hunt', 0, 2)",-9.67936897277832,-31.844682693481445
97800,12,"('hunt', 1, 0)",-10.412680625915527,-35.871055603027344
97800,13,"('hunt', 1, 1)",-6.154642581939697,-16.16057777404785
97800,14,"('hunt', 1, 2)",-6.270829200744629,-16.757680892944336
97800,15,"('hunt', 2, 0)",-10.243128776550293,-39.426673889160156
97800,16,"('hunt', 2, 1)",-7.464561462402344,-25.399829864501953
97800,17,"('hunt', 2, 2)",-4.289448261260986,-8.392810821533203
97800,18,"('expedition', 0, 0)",,
98000,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
98000,1,"('wait', 0, 1)",-10.023228645324707,-33.305145263671875
98000,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
98000,3,"('wait', 1, 0)",-10.837796211242676,-37.93056106567383
98000,4,"('wait', 1, 1)",-6.361212730407715,-17.67210578918457
98000,5,"('wait', 1, 2)",-6.779006004333496,-19.437393188476562
98000,6,"('wait', 2, 0)",-10.77017879486084,-41.61793518066406
98000,7,"('wait', 2, 1)",-7.402926921844482,-26.682544708251953
98000,8,"('wait', 2, 2)",-5.3187127113342285,-11.684304237365723
98000,9,"('hunt', 0, 0)",-14.378830909729004,-49.52322006225586
98000,10,"('hunt', 0, 1)",-9.438076972961426,-30.4952392578125
98000,11,"('hunt', 0, 2)",-9.709918975830078,-31.929039001464844
98000,12,"('hunt', 1, 0)",-10.413080215454102,-35.823177337646484
98000,13,"('hunt', 1, 1)",-6.155379772186279,-16.169883728027344
98000,14,"('hunt', 1, 2)",-6.270829200744629,-16.757680892944336
98000,15,"('hunt', 2, 0)",-10.243128776550293,-39.426673889160156
98000,16,"('hunt', 2, 1)",-7.46635627746582,-25.387981414794922
98000,17,"('hunt', 2, 2)",-4.313259124755859,-8.642923355102539
98000,18,"('expedition', 0, 0)",,
98200,0,"('wait', 0, 0)",-13.76313591003418,-48.63098907470703
98200,1,"('wait', 0, 1)",-10.028310775756836,-33.30070114135742
98200,2,"('wait', 0, 2)",-9.733996391296387,-32.4669189453125
98200,3,"('wait', 1, 0)",-10.837796211242676,-37.93056106567383
98200,4,"('wait', 1, 1)",-6.362131595611572,-17.67144012451172
98200,5,"('wait', 1, 2)",-6.780036449432373,-19.436229705810547
98200,6,"('wait', 2, 0)",-10.77017879486084,-41.61793518066406
98200,7,"('wait', 2, 1)",-7.417498588562012,-26.731138229370117
98200,8,"('wait', 2, 2)",-5.3187127113342285,-11.684304237365723
98200,9,"('hunt', 0, 0)",-14.39343547821045,-49.556514739990234
98200,10,"('hunt', 0, 1)",-9.438076972961426,-30.4952392578125
98200,11,"('hunt', 0, 2)",-9.709918975830078,-31.929039001464844
98200,12,"('hunt', 1, 0)",-10.413080215454102,-35.823177337646484
98200,13,"('hunt', 1, 1)",-6.157596111297607,-16.197378158569336
98200,14,"('hunt', 1, 2)",-6.271571636199951,-16.767065048217773
98200,15,"('hunt', 2, 0)",-10.243128776550293,-39.426673889160156
98200,16,"('hunt', 2, 1)",-7.46635627746582,-25.387981414794922
98200,17,"('hunt', 2, 2)",-4.350316524505615,-8.863662719726562
98200,18,"('expedition', 0, 0)",,
98400,0,"('wait', 0, 0)",-13.79231071472168,-48.698551177978516
98400,1,"('wait', 0, 1)",-10.028310775756836,-33.30070114135742
98400,2,"('wait', 0, 2)",-9.736007690429688,-32.409515380859375
98400,3,"('wait', 1, 0)",-10.854445457458496,-37.97134780883789
98400,4,"('wait', 1, 1)",-6.363049507141113,-17.670753479003906
98400,5,"('wait', 1, 2)",-6.780036449432373,-19.436229705810547
98400,6,"('wait', 2, 0)",-10.773783683776855,-41.62216567993164
98400,7,"('wait', 2, 1)",-7.414238929748535,-26.679046630859375
98400,8,"('wait', 2, 2)",-5.3187127113342285,-11.684304237365723
98400,9,"('hunt', 0, 0)",-14.408004760742188,-49.58970260620117
98400,10,"('hunt', 0, 1)",-9.438076972961426,-30.4952392578125
98400,11,"('hunt', 0, 2)",-9.709918975830078,-31.929039001464844
98400,12,"('hunt', 1, 0)",-10.413080215454102,-35.823177337646484
98400,13,"('hunt', 1, 1)",-6.157596111297607,-16.197378158569336
98400,14,"('hunt', 1, 2)",-6.274543285369873,-16.785017013549805
98400,15,"('hunt', 2, 0)",-10.243128776550293,-39.426673889160156
98400,16,"('hunt', 2, 1)",-7.46635627746582,-25.387981414794922
98400,17,"('hunt', 2, 2)",-4.371672630310059,-8.845853805541992
98400,18,"('expedition', 0, 0)",,
98600,0,"('wait', 0, 0)",-13.79231071472168,-48.698551177978516
98600,1,"('wait', 0, 1)",-10.028310775756836,-33.30070114135742
98600,2,"('wait', 0, 2)",-9.748941421508789,-32.45307540893555
98600,3,"('wait', 1, 0)",-10.868014335632324,-38.011573791503906
98600,4,"('wait', 1, 1)",-6.359623908996582,-17.62438201904297
98600,5,"('wait', 1, 2)",-6.780036449432373,-19.436229705810547
98600,6,"('wait', 2, 0)",-10.773783683776855,-41.62216567993164
98600,7,"('wait', 2, 1)",-7.414238929748535,-26.679046630859375
98600,8,"('wait', 2, 2)",-5.318909645080566,-11.682989120483398
98600,9,"('hunt', 0, 0)",-14.408004760742188,-49.58970260620117
98600,10,"('hunt', 0, 1)",-9.438076972961426,-30.4952392578125
98600,11,"('hunt', 0, 2)",-9.712264060974121,-31.91862678527832
98600,12,"('hunt', 1, 0)",-10.42641544342041,-35.86478042602539
98600,13,"('hunt', 1, 1)",-6.159796714782715,-16.166658401489258
98600,14,"('hunt', 1, 2)",-6.275282859802246,-16.77550506591797
98600,15,"('hunt', 2, 0)",-10.2465181350708,-39.44221496582031
98600,16,"('hunt', 2, 1)",-7.468138694763184,-25.376285552978516
98600,17,"('hunt', 2, 2)",-4.372809410095215,-8.865605354309082
98600,18,"('expedition', 0, 0)",,
98800,0,"('wait', 0, 0)",-13.79231071472168,-48.698551177978516
98800,1,"('wait', 0, 1)",-10.043844223022461,-33.341590881347656
98800,2,"('wait', 0, 2)",-9.748941421508789,-32.45307540893555
98800,3,"('wait', 1, 0)",-10.871061325073242,-38.01174545288086
98800,4,"('wait', 1, 1)",-6.359623908996582,-17.62438201904297
98800,5,"('wait', 1, 2)",-6.781060218811035,-19.435131072998047
98800,6,"('wait', 2, 0)",-10.773783683776855,-41.62216567993164
98800,7,"('wait', 2, 1)",-7.414238929748535,-26.679046630859375
98800,8,"('wait', 2, 2)",-5.31897497177124,-11.682599067687988
